2.970282e-03 3.56e-11 1.42e-08 1.53e-05 1.59e-04 2.45e-02 2.67e-01 5.29e-01 1.77e-01 1.90e-03 8.13e-06 1.21e-08 4.02e-12 4.00e-15 1.11e-18 2.00e-22 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23
4.707580e-03 2.33e-12 1.47e-09 2.48e-06 4.09e-05 9.93e-03 1.71e-01 5.34e-01 2.81e-01 4.76e-03 3.21e-05 7.54e-08 3.95e-11 6.20e-14 2.71e-17 7.70e-21 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23
7.461012e-03 1.36e-13 1.36e-10 3.62e-07 9.42e-06 3.61e-03 9.83e-02 4.85e-01 4.03e-01 1.08e-02 1.15e-04 4.26e-07 3.52e-10 8.74e-13 6.03e-16 2.71e-19 4.62e-22 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23
1.182491e-02 7.21e-15 1.13e-11 4.79e-08 1.97e-06 1.19e-03 5.13e-02 4.00e-01 5.25e-01 2.22e-02 3.75e-04 2.19e-06 2.87e-09 1.13e-11 1.23e-14 8.71e-18 2.35e-20 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23
1.874121e-02 3.48e-16 8.67e-13 5.78e-09 3.76e-07 3.61e-04 2.45e-02 3.03e-01 6.29e-01 4.21e-02 1.12e-03 1.04e-05 2.15e-08 1.34e-10 2.30e-13 2.59e-16 1.10e-18 1.97e-21 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23
2.970282e-02 1.55e-17 6.13e-14 6.47e-10 6.66e-08 1.01e-04 1.09e-02 2.13e-01 6.99e-01 7.41e-02 3.13e-03 4.59e-05 1.50e-07 1.48e-09 4.03e-12 7.16e-15 4.84e-17 1.37e-19 7.54e-22 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23
4.707580e-02 6.47e-19 4.04e-15 6.75e-11 1.10e-08 2.65e-05 4.51e-03 1.39e-01 7.26e-01 1.22e-01 8.14e-03 1.89e-04 9.80e-07 1.52e-08 6.58e-11 1.85e-13 1.98e-15 8.87e-18 7.75e-20 1.66e-22 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23
7.461012e-02 2.51e-20 2.48e-16 6.58e-12 1.70e-09 6.47e-06 1.75e-03 8.55e-02 7.05e-01 1.87e-01 1.98e-02 7.29e-04 5.99e-06 1.47e-07 1.01e-09 4.50e-12 7.62e-14 5.40e-16 7.47e-18 2.53e-20 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23
1.182491e-01 9.06e-22 1.42e-17 5.95e-13 2.43e-10 1.47e-06 6.27e-04 4.87e-02 6.36e-01 2.68e-01 4.48e-02 2.61e-03 3.40e-05 1.33e-06 1.44e-08 1.02e-10 2.72e-12 3.06e-14 6.70e-16 3.60e-18 2.06e-21 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23
1.874121e-01 3.09e-23 7.39e-19 4.91e-14 3.18e-11 3.04e-07 2.06e-04 2.53e-02 5.24e-01 3.49e-01 9.27e-02 8.56e-03 1.76e-04 1.09e-05 1.87e-07 2.10e-09 8.90e-11 1.58e-12 5.50e-14 4.68e-16 4.24e-19 5.06e-22 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23
2.970282e-01 3.09e-23 3.43e-20 3.62e-15 3.71e-12 5.62e-08 6.03e-05 1.17e-02 3.85e-01 4.07e-01 1.71e-01 2.50e-02 8.16e-04 8.00e-05 2.18e-06 3.86e-08 2.60e-09 7.31e-11 4.02e-12 5.42e-14 7.79e-17 1.47e-19 7.17e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23
4.707580e-01 3.09e-23 1.38e-21 2.30e-16 3.75e-13 8.99e-09 1.53e-05 4.71e-03 2.45e-01 4.10e-01 2.73e-01 6.33e-02 3.27e-03 5.08e-04 2.19e-05 6.15e-07 6.56e-08 2.93e-09 2.55e-10 5.45e-12 1.24e-14 3.72e-17 2.87e-20 4.14e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23
7.461012e-01 3.09e-23 4.69e-23 1.24e-17 3.19e-14 1.21e-09 3.27e-06 1.60e-03 1.32e-01 3.49e-01 3.68e-01 1.35e-01 1.11e-02 2.73e-03 1.86e-04 8.29e-06 1.40e-06 9.90e-08 1.37e-08 4.63e-10 1.67e-12 7.92e-15 9.68e-18 2.21e-20 1.15e-22 3.09e-23 3.09e-23 3.09e-23
1.182491e+00 3.09e-23 3.09e-23 5.52e-19 2.25e-15 1.36e-10 5.79e-07 4.49e-04 5.85e-02 2.46e-01 4.11e-01 2.39e-01 3.11e-02 1.21e-02 1.31e-03 9.24e-05 2.47e-05 2.77e-06 6.06e-07 3.25e-08 1.86e-10 1.40e-12 2.70e-15 9.80e-18 8.07e-20 3.07e-22 3.09e-23 3.09e-23
1.874121e+00 3.09e-23 3.09e-23 1.99e-20 1.29e-16 1.23e-11 8.32e-08 1.02e-04 2.11e-02 1.40e-01 3.72e-01 3.43e-01 7.06e-02 4.36e-02 7.47e-03 8.35e-04 3.54e-04 6.29e-05 2.18e-05 1.85e-06 1.68e-08 2.00e-10 6.13e-13 3.52e-15 4.59e-17 2.77e-19 2.40e-22 3.09e-23
2.970282e+00 3.09e-23 3.09e-23 5.57e-22 5.71e-18 8.63e-13 9.25e-09 1.80e-05 5.89e-03 6.21e-02 2.61e-01 3.81e-01 1.24e-01 1.21e-01 3.30e-02 5.84e-03 3.93e-03 1.10e-03 6.07e-04 8.17e-05 1.17e-06 2.21e-08 1.08e-10 9.78e-13 2.02e-14 1.93e-16 2.66e-19 1.35e-22
4.707580e+00 3.09e-23 3.09e-23 3.09e-23 1.73e-19 4.14e-14 7.03e-10 2.17e-06 1.12e-03 1.88e-02 1.25e-01 2.89e-01 1.49e-01 2.32e-01 9.97e-02 2.80e-02 2.98e-02 1.33e-02 1.16e-02 2.47e-03 5.60e-05 1.68e-06 1.29e-08 1.86e-10 6.09e-12 9.23e-14 2.01e-16 1.62e-19
7.461012e+00 3.09e-23 3.09e-23 3.09e-23 2.58e-21 9.81e-16 2.64e-11 1.29e-07 1.06e-04 2.81e-03 2.96e-02 1.08e-01 8.88e-02 2.18e-01 1.49e-01 6.61e-02 1.12e-01 7.88e-02 1.09e-01 3.68e-02 1.32e-03 6.27e-05 7.66e-07 1.75e-08 9.07e-10 2.18e-11 7.53e-14 9.61e-17
1.182491e+01 3.09e-23 3.09e-23 3.09e-23 3.09e-23 7.31e-18 3.12e-13 2.41e-09 3.14e-06 1.32e-04 2.20e-03 1.28e-02 1.66e-02 6.47e-02 6.99e-02 4.92e-02 1.32e-01 1.47e-01 3.22e-01 1.73e-01 9.84e-03 7.39e-04 1.43e-05 5.17e-07 4.26e-08 1.62e-09 8.86e-12 1.79e-14
1.874121e+01 3.09e-23 3.09e-23 3.09e-23 3.09e-23 2.30e-20 1.55e-15 1.90e-11 3.93e-08 2.62e-06 6.92e-05 6.38e-04 1.31e-03 8.08e-03 1.38e-02 1.55e-02 6.55e-02 1.16e-01 4.03e-01 3.42e-01 3.09e-02 3.68e-03 1.13e-04 6.46e-06 8.42e-07 5.08e-08 4.41e-10 1.41e-12
2.970282e+01 3.09e-23 3.09e-23 3.09e-23 3.09e-23 5.06e-23 5.41e-18 1.05e-13 3.44e-10 3.63e-08 1.52e-06 2.22e-05 7.24e-05 7.07e-04 1.92e-03 3.40e-03 2.28e-02 6.41e-02 3.52e-01 4.74e-01 6.78e-02 1.28e-02 6.22e-04 5.65e-05 1.17e-05 1.11e-06 1.53e-08 7.79e-11
4.707580e+01 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 1.56e-20 4.81e-16 2.50e-12 4.17e-10 2.77e-08 6.42e-07 3.31e-06 5.13e-05 2.21e-04 6.19e-04 6.59e-03 2.93e-02 2.55e-01 5.44e-01 1.24e-01 3.69e-02 2.84e-03 4.09e-04 1.34e-04 2.03e-05 4.42e-07 3.56e-09
7.461012e+01 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.84e-23 1.88e-18 1.54e-14 4.08e-12 4.30e-10 1.58e-08 1.29e-07 3.16e-06 2.16e-05 9.59e-05 1.62e-03 1.14e-02 1.57e-01 5.32e-01 1.91e-01 9.07e-02 1.11e-02 2.53e-03 1.31e-03 3.14e-04 1.09e-05 1.39e-07
1.182491e+02 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 5.99e-21 7.81e-17 3.28e-14 5.47e-12 3.18e-10 4.12e-09 1.60e-07 1.73e-06 1.22e-05 3.26e-04 3.65e-03 7.97e-02 4.27e-01 2.44e-01 1.83e-01 3.54e-02 1.28e-02 1.05e-02 4.00e-03 2.19e-04 4.42e-06
1.874121e+02 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 2.87e-19 1.91e-16 5.04e-14 4.65e-12 9.55e-11 5.88e-09 1.01e-07 1.12e-06 4.77e-05 8.45e-04 2.93e-02 2.48e-01 2.24e-01 2.67e-01 8.19e-02 4.69e-02 6.11e-02 3.68e-02 3.20e-03 1.02e-04
